Word                 | X0         | Top        | Font
---------------------------------------------------------------------------
a                    | 70.87      | 271.86     | XELMPT+Cambria
Datum                | 90.76      | 276.78     | XELMPT+Cambria
A.                   | 121.68     | 276.78     | XELMPT+Cambria
b                    | 70.87      | 286.72     | XELMPT+Cambria
Datum                | 90.76      | 291.65     | XELMPT+Cambria
B.                   | 121.68     | 291.65     | XELMPT+Cambria
Figure               | 166.15     | 299.12     | XELMPT+Cambria-Bold
117                  | 202.10     | 299.12     | XELMPT+Cambria-Bold
—                    | 223.07     | 299.12     | XELMPT+Cambria-Bold
Definition           | 236.49     | 299.12     | XELMPT+Cambria-Bold
of                   | 290.85     | 299.12     | XELMPT+Cambria-Bold
the                  | 303.05     | 299.12     | XELMPT+Cambria-Bold
parallelism          | 322.19     | 299.12     | XELMPT+Cambria-Bold
tolerance            | 383.29     | 299.12     | XELMPT+Cambria-Bold
zones                | 434.08     | 299.12     | XELMPT+Cambria-Bold
17.10.3              | 70.87      | 335.32     | XELMPT+Cambria-Bold
Parallelism          | 109.14     | 335.32     | XELMPT+Cambria-Bold
specification        | 169.00     | 335.32     | XELMPT+Cambria-Bold
of                   | 235.94     | 335.32     | XELMPT+Cambria-Bold
a                    | 248.21     | 335.32     | XELMPT+Cambria-Bold
median               | 256.51     | 335.32     | XELMPT+Cambria-Bold
line                 | 297.11     | 335.32     | XELMPT+Cambria-Bold
related              | 318.86     | 335.32     | XELMPT+Cambria-Bold
to                   | 357.63     | 335.32     | XELMPT+Cambria-Bold
a                    | 370.18     | 335.32     | XELMPT+Cambria-Bold
datum                | 378.48     | 335.32     | XELMPT+Cambria-Bold
straight             | 413.73     | 335.32     | XELMPT+Cambria-Bold
line                 | 455.70     | 335.32     | XELMPT+Cambria-Bold
In                   | 70.87      | 381.14     | XELMPT+Cambria
Figure               | 83.38      | 381.14     | XELMPT+Cambria
118                  | 117.62     | 381.14     | XELMPT+Cambria
,                    | 134.98     | 381.14     | MDDDRP+Cambria
the                  | 139.98     | 381.14     | MDDDRP+Cambria
extracted            | 158.13     | 381.14     | MDDDRP+Cambria
median               | 206.78     | 381.14     | MDDDRP+Cambria
line                 | 245.16     | 381.14     | MDDDRP+Cambria
shall                | 265.63     | 381.14     | MDDDRP+Cambria
be                   | 290.98     | 381.14     | MDDDRP+Cambria
within               | 305.17     | 381.14     | MDDDRP+Cambria
a                    | 339.47     | 381.14     | MDDDRP+Cambria
cylindrical          | 347.58     | 381.14     | MDDDRP+Cambria
zone                 | 401.36     | 381.14     | MDDDRP+Cambria
of                   | 426.35     | 381.14     | MDDDRP+Cambria
diameter             | 438.18     | 381.14     | MDDDRP+Cambria
0,03,                | 484.16     | 381.14     | MDDDRP+Cambria
parallel             | 509.50     | 381.14     | MDDDRP+Cambria
to                   | 548.71     | 381.14     | MDDDRP+Cambria
datum                | 70.87      | 393.24     | XELMPT+Cambria
axis                 | 104.35     | 393.24     | XELMPT+Cambria
A.                   | 126.07     | 393.24     | XELMPT+Cambria
a)                   | 179.52     | 556.75     | HBOUZZ+Cambria-Bold
2D                   | 191.85     | 556.75     | HBOUZZ+Cambria-Bold
b)                   | 423.08     | 556.75     | HBOUZZ+Cambria-Bold
3D                   | 435.95     | 556.75     | HBOUZZ+Cambria-Bold
Figure               | 222.61     | 586.57     | XELMPT+Cambria-Bold
118                  | 258.55     | 586.57     | XELMPT+Cambria-Bold
—                    | 279.95     | 586.57     | XELMPT+Cambria-Bold
Parallelism          | 293.37     | 586.57     | XELMPT+Cambria-Bold
indication           | 354.64     | 586.57     | XELMPT+Cambria-Bold
The                  | 70.87      | 640.90     | MDDDRP+Cambria
tolerance            | 92.80      | 640.90     | MDDDRP+Cambria
zone                 | 141.01     | 640.90     | MDDDRP+Cambria
defined              | 167.03     | 640.90     | MDDDRP+Cambria
by                   | 206.75     | 640.90     | MDDDRP+Cambria
the                  | 222.05     | 640.90     | MDDDRP+Cambria
specification        | 241.23     | 640.90     | MDDDRP+Cambria
in                   | 305.91     | 640.90     | MDDDRP+Cambria
Figure               | 318.99     | 640.90     | XELMPT+Cambria
118                  | 353.91     | 640.90     | XELMPT+Cambria
is                   | 375.27     | 640.90     | MDDDRP+Cambria
limited              | 386.96     | 640.90     | MDDDRP+Cambria
by                   | 424.88     | 640.90     | MDDDRP+Cambria
a                    | 440.18     | 640.90     | MDDDRP+Cambria
cylinder             | 449.32     | 640.90     | MDDDRP+Cambria
of                   | 492.23     | 640.90     | MDDDRP+Cambria
diameter             | 505.08     | 640.90     | MDDDRP+Cambria
t                    | 552.08     | 616.88     | HBOUZZ+Cambria-Italic
,                    | 556.17     | 640.90     | XELMPT+Cambria
